symbol,date,open,high,low,close,volume,adjusted
NVDA,12-10-2022,11.57900047,11.73499966,11.34500027,11.5,492590000.00,11.49047565
NVDA,13-10-2022,10.97099972,12.07800007,10.81299973,11.96000004,850103000.00,11.95009613
NVDA,14-10-2022,12.05700016,12.11100006,11.20400047,11.22700024,713432000.00,11.21770382
NVDA,17-10-2022,11.51799965,11.94799995,11.5170002,11.88799953,580774000.00,11.8781538
NVDA,18-10-2022,12.34399986,12.49199963,11.61800003,11.96700001,659362000.00,11.95709038
NVDA,19-10-2022,11.87899971,12.35000038,11.83399963,12.05099964,523131000.00,12.04102039
NVDA,20-10-2022,12.11299992,12.76900005,12.10499954,12.19400024,652398000.00,12.18390179
NVDA,21-10-2022,12.09799957,12.49800014,11.88700008,12.4659996,609494000.00,12.45567608
NVDA,24-10-2022,12.50800037,12.71000004,12.06400013,12.59899998,517457000.00,12.58856678
NVDA,25-10-2022,12.69400024,13.30000019,12.66399956,13.26099968,505482000.00,13.25001812
NVDA,26-10-2022,12.86900043,13.38799953,12.70800018,12.89599991,532953000.00,12.88531971
NVDA,27-10-2022,13.63000011,13.8380003,13.12199974,13.17599964,583113000.00,13.16508865
NVDA,28-10-2022,13.10400009,13.85000038,13.06099987,13.83399963,521040000.00,13.82254314
NVDA,31-10-2022,13.77799988,13.8380003,13.29699993,13.49699974,486341000.00,13.48582172
NVDA,01-11-2022,13.81099987,13.92500019,13.51900005,13.54300022,432817000.00,13.53178501
NVDA,02-11-2022,13.85000038,14.21000004,13.21100044,13.21899986,672628000.00,13.20805359
NVDA,03-11-2022,13.04300022,13.78100014,12.95600033,13.42099953,500065000.00,13.40988541
NVDA,04-11-2022,13.98600006,14.22900009,13.69699955,14.15600014,612576000.00,14.14427662
NVDA,07-11-2022,14.22799969,14.4119997,13.95400047,14.30099964,410061000.00,14.28915691
NVDA,08-11-2022,14.80099964,14.89099979,14.2159996,14.60200024,595292000.00,14.5899086
NVDA,09-11-2022,14.1619997,14.21100044,13.75899982,13.77600002,454414000.00,13.76459026
NVDA,10-11-2022,14.80000019,15.77299976,14.54699993,15.75,700819000.00,15.7369566
NVDA,11-11-2022,15.80700016,16.38899994,15.48200035,16.32699966,655487000.00,16.31347847
NVDA,14-11-2022,16.21800041,16.54000092,15.92199993,16.29500008,527852000.00,16.28150558
NVDA,15-11-2022,16.72200012,16.99799919,16.38199997,16.66600037,545876000.00,16.65219879
NVDA,16-11-2022,16.16200066,16.36199951,15.87300014,15.90999985,649547000.00,15.89682484
NVDA,17-11-2022,15.71500015,16.26600075,15.53499985,15.67700005,710894000.00,15.66401768
NVDA,18-11-2022,15.9659996,16.00200081,15.11999989,15.4090004,492072000.00,15.39624023
NVDA,21-11-2022,15.14700031,15.47700024,15.07999992,15.31700039,404739000.00,15.30431557
NVDA,22-11-2022,15.32800007,16.05800056,15.12199974,16.03800011,472866000.00,16.02471924
NVDA,23-11-2022,16.09799957,16.52700043,16.04800034,16.5189991,427241000.00,16.5053215
NVDA,25-11-2022,16.31800079,16.48699951,16.17200089,16.27000046,167934000.00,16.25652504
NVDA,28-11-2022,16.02599907,16.35700035,15.72500038,15.82699966,303741000.00,15.81389332
NVDA,29-11-2022,15.82699966,15.93200016,15.52000046,15.63899994,298384000.00,15.62604904
NVDA,30-11-2022,15.69699955,16.93000031,15.59700012,16.92300034,565298000.00,16.91331291
NVDA,01-12-2022,16.99900055,17.26499939,16.63500023,17.13500023,470977000.00,17.12518883
NVDA,02-12-2022,16.6590004,16.93300056,16.44499969,16.87599945,371389000.00,16.86633873
NVDA,05-12-2022,16.67900085,16.99500084,16.47200012,16.61000061,352255000.00,16.60049248
NVDA,06-12-2022,16.53000069,16.57299995,15.81900024,15.98700047,352694000.00,15.97784805
NVDA,07-12-2022,15.77200031,16.18600082,15.66699982,16.12000084,372388000.00,16.11077309
NVDA,08-12-2022,16.27300072,17.17900085,15.95899963,17.16900063,515456000.00,17.15917397
NVDA,09-12-2022,17.15999985,17.58300018,16.97500038,17.00099945,465338000.00,16.99126816
NVDA,12-12-2022,17.03700066,17.53800011,16.79700089,17.53499985,457328000.00,17.52496147
NVDA,13-12-2022,18.53100014,18.79000092,17.71100044,18.0720005,656589000.00,18.06165695
NVDA,14-12-2022,17.98699951,18.25200081,17.42000008,17.67399979,496888000.00,17.6638813
NVDA,15-12-2022,17.14599991,17.31999969,16.70000076,16.95199966,478542000.00,16.94229317
NVDA,16-12-2022,16.86400032,17.04100037,16.40999985,16.57099915,478232000.00,16.56151009
NVDA,19-12-2022,16.5720005,16.60899925,16.14500046,16.25399971,354039000.00,16.24469185
NVDA,20-12-2022,16.06399918,16.30999947,15.85200024,16.08499908,403260000.00,16.0757885
NVDA,21-12-2022,16.11400032,16.62700081,16.10199928,16.50099945,325025000.00,16.49155235
NVDA,22-12-2022,16.09399986,16.13800049,14.88199997,15.33899975,565045000.00,15.33021927
NVDA,23-12-2022,15.1960001,15.33899975,14.88300037,15.20600033,349326000.00,15.19729519
NVDA,27-12-2022,15.07400036,15.10000038,14.05599976,14.12100029,464902000.00,14.11291504
NVDA,28-12-2022,13.92700005,14.26200008,13.88399982,14.03600025,351066000.00,14.02796555
NVDA,29-12-2022,14.40200043,14.68299961,14.22700024,14.60299969,354923000.00,14.59464073
NVDA,30-12-2022,14.33399963,14.62899971,14.2329998,14.61400032,310490000.00,14.60563374
NVDA,03-01-2023,14.85099983,14.99600029,14.09599972,14.31499958,401277000.00,14.30680561
NVDA,04-01-2023,14.56700039,14.85299969,14.24100018,14.7489996,431324000.00,14.74055672
NVDA,05-01-2023,14.49100018,14.56400013,14.14799976,14.26500034,389168000.00,14.25683308
NVDA,06-01-2023,14.47399998,15.01000023,14.0340004,14.85900021,405044000.00,14.85049438
NVDA,09-01-2023,15.2840004,16.05599976,15.14099979,15.62800026,504231000.00,15.61905289
NVDA,10-01-2023,15.50699997,15.96199989,15.47200012,15.9090004,384101000.00,15.89989281
NVDA,11-01-2023,15.84000015,16.02799988,15.56299973,16.00099945,353285000.00,15.99183846
NVDA,12-01-2023,16.10000038,16.63699913,15.49199963,16.51099968,551409000.00,16.50154495
NVDA,13-01-2023,16.27799988,16.92200089,16.16500092,16.89900017,447287000.00,16.88932419
NVDA,17-01-2023,16.89900017,17.72800064,16.89900017,17.70199966,511102000.00,17.69186592
NVDA,18-01-2023,17.66699982,17.87299919,17.28199959,17.37700081,439624000.00,17.36705208
NVDA,19-01-2023,17.0359993,17.1970005,16.7310009,16.76499939,452932000.00,16.75540161
NVDA,20-01-2023,17.01099968,17.8560009,16.82500076,17.8390007,564967000.00,17.82878685
NVDA,23-01-2023,18.06399918,19.24500084,17.81800079,19.19300079,655163000.00,19.18201447
NVDA,24-01-2023,18.82699966,19.49500084,18.81999969,19.26499939,496204000.00,19.25396919
NVDA,25-01-2023,18.91300011,19.37000084,18.57999992,19.32299995,449537000.00,19.31193924
NVDA,26-01-2023,19.70100021,20.16600037,19.27799988,19.80200005,489535000.00,19.79066467
NVDA,27-01-2023,19.46199989,20.62800026,19.40500069,20.36499977,542142000.00,20.35334015
NVDA,30-01-2023,19.95000076,20.13999939,19.14999962,19.16200066,488611000.00,19.1510334
NVDA,31-01-2023,19.17000008,19.68700027,18.95000076,19.53700066,498017000.00,19.52581596
NVDA,01-02-2023,19.69099998,21.19199944,19.61100006,20.94300079,660477000.00,20.93101311
NVDA,02-02-2023,21,21.9489994,20.70000076,21.70899963,564276000.00,21.69657326
NVDA,03-02-2023,21,21.74500084,20.78899956,21.10000038,429366000.00,21.08792114
NVDA,06-02-2023,20.80599976,21.56999969,20.7859993,21.0890007,452197000.00,21.07692528
NVDA,07-02-2023,21.38199997,22.25900078,21.14999962,22.17300034,664150000.00,22.16030884
NVDA,08-02-2023,22.38699913,22.87800026,22.00799942,22.20499992,559651000.00,22.19228745
NVDA,09-02-2023,22.6060009,23.02000046,22.12000084,22.33699989,523876000.00,22.32421303
NVDA,10-02-2023,21.69000053,22.07799911,20.81100082,21.26499939,550737000.00,21.25282478
NVDA,13-02-2023,21.53800011,22.04800034,20.96199989,21.78800011,474919000.00,21.77552605
NVDA,14-02-2023,21.57799911,23.04899979,21.36599922,22.97100067,675474000.00,22.9578495
NVDA,15-02-2023,22.54899979,22.85499954,22.1060009,22.76399994,420575000.00,22.75096703
NVDA,16-02-2023,22.13299942,22.54999924,21.92700005,22.00200081,412026000.00,21.98940468
NVDA,17-02-2023,21.63100052,21.73999977,20.97500038,21.38800049,465888000.00,21.3757534
NVDA,21-02-2023,21,21.49399948,20.61800003,20.65500069,410015000.00,20.64317703
NVDA,22-02-2023,20.70700073,21.10400009,20.42099953,20.75399971,513184000.00,20.74212074
NVDA,23-02-2023,23.44000053,23.88800049,23.02499962,23.66399956,1117995000.00,23.65044975
NVDA,24-02-2023,23.22500038,23.47400093,22.9470005,23.2859993,589716000.00,23.27266693
NVDA,27-02-2023,23.67000008,23.87999916,23.45400047,23.50099945,452994000.00,23.48754311
NVDA,28-02-2023,23.37199974,23.82500076,23.20599937,23.2159996,455963000.00,23.20271111
NVDA,01-03-2023,23.19199944,23.25600052,22.50799942,22.69799995,460026000.00,22.6850071
NVDA,02-03-2023,22.48800087,23.37999916,22.43199921,23.31399918,389415000.00,23.30065346
NVDA,03-03-2023,23.31999969,23.89999962,23.12999916,23.88999939,412393000.00,23.87632179
NVDA,06-03-2023,23.89100075,24.24799919,23.48699951,23.55400085,437429000.00,23.54051781
NVDA,07-03-2023,23.60000038,24.125,23.24099922,23.28800011,515154000.00,23.27861977
NVDA,08-03-2023,23.48699951,24.20000076,23.42399979,24.18099976,513573000.00,24.17126083
NVDA,09-03-2023,24.17499924,24.45400047,23.38299942,23.43600082,501257000.00,23.42656326
NVDA,10-03-2023,23.4090004,23.62700081,22.72599983,22.96500015,474866000.00,22.95574951
NVDA,13-03-2023,22.75200081,23.29800034,22.29700089,22.9659996,421890000.00,22.95674896
NVDA,14-03-2023,23.49600029,24.21899986,23.45999908,24.06299973,474910000.00,24.05330849
NVDA,15-03-2023,23.76099968,24.2859993,23.36000061,24.22800064,524486000.00,24.21824455
NVDA,16-03-2023,24.02700043,25.58799934,23.8939991,25.54100037,583253000.00,25.53071213
NVDA,17-03-2023,25.98200035,26.39900017,25.66799927,25.72500038,848547000.00,25.71463966
NVDA,20-03-2023,25.61499977,26.02400017,25.12999916,25.89999962,432747000.00,25.88956833
NVDA,21-03-2023,26.18000031,26.3920002,25.38100052,26.1989994,547408000.00,26.18844986
NVDA,22-03-2023,26.42499924,27.5890007,26.23699951,26.46800041,797295000.00,26.45734024
NVDA,23-03-2023,27.11499977,27.49900055,26.69000053,27.19099998,564889000.00,27.18004799
NVDA,24-03-2023,27.03100014,27.16699982,26.35499954,26.77899933,454920000.00,26.76821327
NVDA,27-03-2023,26.83699989,27,26.36499977,26.53100014,361026000.00,26.52031517
NVDA,28-03-2023,26.4470005,26.51300049,25.85000038,26.40999985,356104000.00,26.39936256
NVDA,29-03-2023,26.82500076,27.07799911,26.59700012,26.98399925,393694000.00,26.97312927
NVDA,30-03-2023,27.22900009,27.49900055,27.10199928,27.38299942,364516000.00,27.37197304
NVDA,31-03-2023,27.13999939,27.83399963,27.10499954,27.77700043,433933000.00,27.76581383
NVDA,03-04-2023,27.50900078,28,27.33600044,27.96500015,398716000.00,27.95373535
NVDA,04-04-2023,27.9659996,28,27.30699921,27.45299911,368592000.00,27.44194412
NVDA,05-04-2023,26.82900047,26.99799919,26.39500046,26.88100052,515015000.00,26.87017441
NVDA,06-04-2023,26.58399963,27.07999992,26.42700005,27.03700066,397654000.00,27.0261116
NVDA,10-04-2023,26.82299995,27.62100029,26.66900063,27.57900047,395279000.00,27.56789398
NVDA,11-04-2023,27.72400093,27.79000092,27.12599945,27.16900063,314378000.00,27.15805817
NVDA,12-04-2023,27.37000084,27.46800041,26.44799995,26.49500084,446259000.00,26.48432922
NVDA,13-04-2023,26.73399925,26.88699913,26.32900047,26.46299934,353615000.00,26.45234108
NVDA,14-04-2023,26.50399971,26.88299942,26.21999931,26.75799942,395660000.00,26.7472229
NVDA,17-04-2023,26.56500053,27.00600052,26.43300056,27.00200081,321471000.00,26.99112701
NVDA,18-04-2023,27.53300095,28.11000061,27.35700035,27.66699982,604812000.00,27.65585709
NVDA,19-04-2023,27.36100006,28,27.23200035,27.93099976,358660000.00,27.91975212
NVDA,20-04-2023,27.67099953,28.03000069,27,27.10400009,427713000.00,27.09308434
NVDA,21-04-2023,26.95199966,27.18300056,26.72200012,27.11899948,345103000.00,27.108078
NVDA,24-04-2023,27.01300049,27.36599922,26.67099953,27.04199982,339282000.00,27.03110886
NVDA,25-04-2023,27.07799911,27.24699974,26.22500038,26.24099922,378527000.00,26.2304306
NVDA,26-04-2023,27.00200081,27.32999992,26.70499992,26.95599937,406337000.00,26.94514465
NVDA,27-04-2023,27.36300087,27.49500084,26.625,27.22599983,377161000.00,27.21503258
NVDA,28-04-2023,27.22500038,27.75799942,27.07099915,27.74900055,292216000.00,27.73782539
NVDA,01-05-2023,27.84000015,29.05800056,27.78000069,28.90999985,570329000.00,28.89835739
NVDA,02-05-2023,28.68000031,28.83600044,28.08300018,28.20999908,402730000.00,28.19863892
NVDA,03-05-2023,27.84000015,28.36700058,27.47200012,27.80200005,383387000.00,27.790802
NVDA,04-05-2023,27.65099907,27.85899925,27.23999977,27.56200027,321850000.00,27.55089951
NVDA,05-05-2023,27.82600021,28.75499916,27.7310009,28.68000031,361494000.00,28.6684494
NVDA,08-05-2023,28.52199936,29.21999931,28.35000038,29.15099907,344979000.00,29.13925934
NVDA,09-05-2023,28.89900017,28.97299957,28.45000076,28.57099915,314869000.00,28.5594902
NVDA,10-05-2023,29.00499916,29.11300087,28.46100044,28.88500023,369350000.00,28.87336922
NVDA,11-05-2023,28.89599991,28.95000076,28.24600029,28.57799911,322149000.00,28.56649017
NVDA,12-05-2023,28.52899933,28.78000069,28.04599953,28.34000015,274222000.00,28.32858658
NVDA,15-05-2023,28.50799942,28.96899986,28.15200043,28.95299911,293926000.00,28.94133949
NVDA,16-05-2023,28.8409996,29.87000084,28.83200073,29.21299934,449405000.00,29.20123482
NVDA,17-05-2023,29.58399963,30.1989994,29.43000031,30.1779995,432535000.00,30.16584587
NVDA,18-05-2023,30.40999985,31.82799911,30.31999969,31.6779995,748725000.00,31.66524124
NVDA,19-05-2023,31.5359993,31.57999992,30.91600037,31.26399994,473908000.00,31.25140762
NVDA,22-05-2023,30.90099907,31.52000046,30.68000031,31.1760006,372000000.00,31.16344452
NVDA,23-05-2023,31,31.28800011,30.63100052,30.68799973,356253000.00,30.67564011
NVDA,24-05-2023,30.20999908,30.60700035,29.80599976,30.53800011,721419000.00,30.52569962
NVDA,25-05-2023,38.52299881,39.47999954,36.63499832,37.97999954,1543911000.00,37.96470642
NVDA,26-05-2023,37.88999939,39.16999817,37.54999924,38.94599915,714397000.00,38.93031693
NVDA,30-05-2023,40.59500122,41.93799973,39.94900131,40.11100006,923401000.00,40.09484863
NVDA,31-05-2023,39.48799896,40.29499817,37.8219986,37.83399963,1002580000.00,37.81876373
NVDA,01-06-2023,38.48899841,40.04999924,38.34000015,39.77000046,635873000.00,39.75398254
NVDA,02-06-2023,40.09700012,40.5,39.05799866,39.32699966,482731000.00,39.31116104
NVDA,05-06-2023,38.9090004,39.56499863,38.70700073,39.17100143,396094000.00,39.15522385
NVDA,06-06-2023,38.83000183,39.15999985,38.14799881,38.65399933,388729000.00,38.63843155
NVDA,07-06-2023,38.91500092,39.49900055,37.35599899,37.47499847,511998000.00,37.46377945
NVDA,08-06-2023,37.72399902,38.86399841,37.50500107,38.50999832,417772000.00,38.49847031
NVDA,09-06-2023,39.03699875,39.71099854,38.56700134,38.77000046,427717000.00,38.75839615
NVDA,12-06-2023,39.20000076,39.52999878,38.61800003,39.48199844,388701000.00,39.4701767
NVDA,13-06-2023,40.18600082,41.10100174,39.74000168,41.02199936,613208000.00,41.00972366
NVDA,14-06-2023,40.82400131,43,40.55199814,42.99700165,740465000.00,42.98413086
NVDA,15-06-2023,42.60200119,43.28900146,42.14699936,42.65299988,568622000.00,42.6402359
NVDA,16-06-2023,43.45000076,43.72100067,42.6609993,42.69200134,655709000.00,42.67922211
NVDA,20-06-2023,42.9980011,43.99000168,42.67399979,43.80799866,451153000.00,43.79488373
NVDA,21-06-2023,43.50099945,43.61500168,42.08000183,43.04499817,551603000.00,43.03211594
NVDA,22-06-2023,42.25299835,43.42599869,42.23400116,43.02500153,417737000.00,43.01212692
NVDA,23-06-2023,42.4640007,42.80899811,42.01499939,42.20899963,358140000.00,42.19636536
NVDA,26-06-2023,42.46099854,42.76399994,40.09999847,40.63199997,594322000.00,40.61983871
NVDA,27-06-2023,40.79899979,41.93999863,40.44800186,41.87599945,462175000.00,41.86346817
NVDA,28-06-2023,40.65999985,41.84500122,40.51800156,41.11700058,582639000.00,41.10469437
NVDA,29-06-2023,41.55799866,41.59999847,40.59999847,40.8219986,380514000.00,40.80978012
NVDA,30-06-2023,41.68000031,42.54999924,41.50099945,42.30199814,501148000.00,42.28933716
NVDA,03-07-2023,42.51699829,42.89799881,42.20199966,42.4129982,198209000.00,42.40030289
NVDA,05-07-2023,42.13499832,43.17699814,42.08499908,42.31700134,323618000.00,42.30433655
NVDA,06-07-2023,41.84400177,42.17900085,41.34600067,42.10300064,303582000.00,42.0904007
NVDA,07-07-2023,42.3219986,43.2140007,42.18000031,42.50299835,355881000.00,42.49027634
NVDA,10-07-2023,42.6570015,42.81100082,41.64899826,42.18000031,353908000.00,42.16737366
NVDA,11-07-2023,42.48099899,42.75799942,42.06700134,42.40499878,298244000.00,42.39230728
NVDA,12-07-2023,43.03300095,43.93500137,42.77700043,43.90200043,481277000.00,43.8888588
NVDA,13-07-2023,44.51800156,46.15499878,44.49200058,45.97700119,478204000.00,45.96324158
NVDA,14-07-2023,46.58300018,48.08800125,45.06000137,45.46900177,772075000.00,45.45539093
NVDA,17-07-2023,46.28900146,46.49599838,45.26200104,46.46099854,510488000.00,46.44709396
NVDA,18-07-2023,46.70100021,47.89599991,45.73400116,47.49399948,569164000.00,47.47978592
NVDA,19-07-2023,47.4640007,47.81800079,46.74200058,47.07699966,427502000.00,47.06290817
NVDA,20-07-2023,46.50699997,47.0870018,45.06200027,45.52000046,537865000.00,45.50637436
NVDA,21-07-2023,45.7879982,45.86600113,44.09999847,44.30899811,963769000.00,44.29573441
NVDA,24-07-2023,44.73099899,45.10900116,44.04000092,44.61199951,382516000.00,44.59864807
NVDA,25-07-2023,44.94100189,46.18299866,44.92300034,45.67900085,348081000.00,45.66532898
NVDA,26-07-2023,46.02099991,46.0530014,44.63000107,45.45199966,364237000.00,45.43840027
NVDA,27-07-2023,46.51900101,47.39500046,45.75,45.90000153,455976000.00,45.8862648
NVDA,28-07-2023,46.66799927,47.02700043,46.38100052,46.75,331194000.00,46.73601151
NVDA,31-07-2023,46.75400162,47.13000107,46.50600052,46.72900009,251055000.00,46.7150116
NVDA,01-08-2023,46.45999908,46.90000153,46.02700043,46.50699997,237858000.00,46.49308014
NVDA,02-08-2023,45.83100128,45.84000015,43.38700104,44.26900101,530142000.00,44.25575256
NVDA,03-08-2023,43.79999924,45.11800003,43.79999924,44.51499939,324176000.00,44.50167847
NVDA,04-08-2023,44.98500061,45.64199829,44.39300156,44.68000031,362666000.00,44.66662598
NVDA,07-08-2023,45.11100006,45.54000092,44.56299973,45.41699982,322154000.00,45.40340424
NVDA,08-08-2023,44.85300064,45.24200058,44.05599976,44.66400146,353843000.00,44.65063858
NVDA,09-08-2023,44.27399826,44.31200027,42.13399887,42.55400085,586449000.00,42.54126358
NVDA,10-08-2023,42.15999985,43.57400131,41.83499908,42.38800049,492705000.00,42.37531662
NVDA,11-08-2023,41.75099945,42.01800156,40.63899994,40.85499954,533085000.00,40.84277725
NVDA,14-08-2023,40.48600006,43.79999924,40.31100082,43.75299835,690286000.00,43.7399025
NVDA,15-08-2023,44.56000137,45.26800156,43.70999908,43.93999863,676512000.00,43.92684555
NVDA,16-08-2023,44.52000046,44.67499924,43.40599823,43.48600006,527451000.00,43.47298431
NVDA,17-08-2023,43.97000122,44.06200027,43.00099945,43.34400177,452395000.00,43.33102798
NVDA,18-08-2023,42.63499832,43.57799911,41.65999985,43.29899979,583768000.00,43.28604126
NVDA,21-08-2023,44.49399948,47.06499863,44.22200012,46.96699905,692573000.00,46.95294189
NVDA,22-08-2023,48.13499832,48.18700027,45.33300018,45.66799927,755293000.00,45.65433121
NVDA,23-08-2023,45.86600113,47.20000076,45.20800018,47.11600113,779046000.00,47.10190201
NVDA,24-08-2023,50.2159996,50.26599884,47.1590004,47.1629982,1156044000.00,47.14888382
NVDA,25-08-2023,47.01200104,47.80500031,45.02399826,46.01800156,925341000.00,46.00422668
NVDA,28-08-2023,46.48199844,46.97999954,44.88800049,46.83499908,685192000.00,46.82098389
NVDA,29-08-2023,46.66600037,49.08100128,46.39099884,48.7840004,701397000.00,48.76940155
NVDA,30-08-2023,49.04399872,49.92699814,48.42499924,49.26399994,735206000.00,49.24925613
NVDA,31-08-2023,49.38000107,49.74399948,48.95800018,49.35499954,528570000.00,49.34022903
NVDA,01-09-2023,49.76200104,49.79999924,48.14199829,48.50899887,463830000.00,48.49448013
NVDA,05-09-2023,48.22299957,48.85100174,47.86000061,48.54800034,382653000.00,48.53347015
NVDA,06-09-2023,48.44100189,48.54899979,46.58000183,47.06100082,468670000.00,47.05078888
NVDA,07-09-2023,45.52500153,46.34400177,45.15200043,46.24100113,433330000.00,46.23096848
NVDA,08-09-2023,45.94200134,46.60599899,45.27099991,45.5719986,473069000.00,45.56211472
NVDA,11-09-2023,46.14799881,46.1629982,44.31200027,45.1780014,473966000.00,45.16819763
NVDA,12-09-2023,44.73799896,45.67300034,44.53099823,44.86999893,349256000.00,44.86026382
NVDA,13-09-2023,44.59999847,45.93000031,44.50299835,45.48500061,398355000.00,45.4751358
NVDA,14-09-2023,45.95000076,45.98699951,45.13100052,45.58100128,370097000.00,45.57111359
NVDA,15-09-2023,45.3409996,45.59899902,43.80799866,43.90000153,506831000.00,43.89047623
NVDA,18-09-2023,42.7480011,44.24200058,42,43.9659996,500271000.00,43.95645905
NVDA,19-09-2023,43.83300018,43.9659996,43.0019989,43.52000046,373064000.00,43.51055908
NVDA,20-09-2023,43.59999847,43.90299988,42.22299957,42.23899841,367108000.00,42.22983932
NVDA,21-09-2023,41.58300018,42.09999847,40.97999954,41.01699829,450736000.00,41.00810242
NVDA,22-09-2023,41.5719986,42.11500168,41.23099899,41.61000061,479236000.00,41.60097122
NVDA,25-09-2023,41.5909996,42.5359993,41.17699814,42.22200012,419091000.00,42.21284103
NVDA,26-09-2023,42.00099945,42.81999969,41.65499878,41.9109993,402282000.00,41.90190887
NVDA,27-09-2023,42.33000183,42.87200165,41.62900162,42.4679985,444935000.00,42.45878601
NVDA,28-09-2023,42.45999908,43.44599915,42.11500168,43.0890007,424663000.00,43.07965088
NVDA,29-09-2023,43.82699966,44.14400101,43.30699921,43.49900055,397830000.00,43.4895668
NVDA,02-10-2023,44.02999878,45.17499924,43.86100006,44.7820015,433298000.00,44.77228546
NVDA,03-10-2023,44.80799866,45.13000107,43.24599838,43.51699829,470850000.00,43.50755692
NVDA,04-10-2023,43.74200058,44.14300156,43.29199982,44.04100037,361821000.00,44.03144455
NVDA,05-10-2023,44.04999924,44.90000153,43.88800049,44.68799973,393483000.00,44.67830276
NVDA,06-10-2023,44.19300079,45.78900146,44.02600098,45.76200104,434436000.00,45.75207138
NVDA,09-10-2023,44.84199905,45.60499954,44.36800003,45.27299881,409675000.00,45.26317596
NVDA,10-10-2023,45.31000137,46.25899887,45.08800125,45.79800034,368582000.00,45.78806686
NVDA,11-10-2023,46.19599915,46.85900116,46.04999924,46.80599976,378137000.00,46.79584122
NVDA,12-10-2023,46.77700043,47.60900116,46.33000183,46.94499969,481325000.00,46.93481445
NVDA,13-10-2023,46.95999908,47.11600113,45.27999878,45.46099854,474115000.00,45.45113373
NVDA,16-10-2023,45.06299973,46.22499847,44.91199875,46.09500122,375099000.00,46.0850029
NVDA,17-10-2023,44,44.75400162,42.47999954,43.93799973,812333000.00,43.9284668
NVDA,18-10-2023,42.5909996,43.21900177,41.82500076,42.19599915,627294000.00,42.18684769
NVDA,19-10-2023,42.81100082,43.29700089,41.88199997,42.10100174,501233000.00,42.09186935
NVDA,20-10-2023,41.88999939,42.47000122,41.07799911,41.38700104,477266000.00,41.37802124
NVDA,23-10-2023,41.22900009,43.2480011,40.94499969,42.97499847,478530000.00,42.96567917
NVDA,24-10-2023,43.07699966,43.6969986,42.69100189,43.6629982,401463000.00,43.65352631
NVDA,25-10-2023,43.39799881,43.65000153,41.55500031,41.77899933,398379000.00,41.76993561
NVDA,26-10-2023,41.85300064,42.25600052,39.88000107,40.32600021,541001000.00,40.31725311
NVDA,27-10-2023,41.13000107,41.20600128,40.01499939,40.5,416784000.00,40.49121475
NVDA,30-10-2023,41.0870018,41.76599884,40.48099899,41.1609993,388028000.00,41.15206909
NVDA,31-10-2023,40.45000076,40.87900162,39.22999954,40.77999878,517969000.00,40.7711525
NVDA,01-11-2023,40.88399887,42.38100052,40.86899948,42.32500076,437593000.00,42.3158226
NVDA,02-11-2023,43.32799911,43.88399887,42.89400101,43.50600052,409172000.00,43.49655914
NVDA,03-11-2023,44.02000046,45.30899811,43.72299957,45.00500107,424610000.00,44.99523926
NVDA,06-11-2023,45.28499985,45.93500137,44.89899826,45.75099945,400733000.00,45.74107361
NVDA,07-11-2023,45.71900177,46.2179985,45.15800095,45.95500183,343165000.00,45.94503403
NVDA,08-11-2023,46.09999847,46.86700058,45.9679985,46.57400131,346719000.00,46.56389618
NVDA,09-11-2023,47.46699905,48.22999954,46.75,46.95000076,540496000.00,46.93981552
NVDA,10-11-2023,47.5,48.47200012,47.28300095,48.33499908,421245000.00,48.32451248
NVDA,13-11-2023,48.31999969,49.11600113,48.09899902,48.61999893,384136000.00,48.60945129
NVDA,14-11-2023,49.68000031,49.83399963,49.04000092,49.65599823,416954000.00,49.64522552
NVDA,15-11-2023,49.93500137,49.95999908,48.20000076,48.88800049,475497000.00,48.87739563
NVDA,16-11-2023,48.67900085,49.52500153,48.33000183,49.47999954,339756000.00,49.4692688
NVDA,17-11-2023,49.52399826,49.71699905,49.00699997,49.29800034,325205000.00,49.28730774
NVDA,20-11-2023,49.31200027,50.54800034,49.18099976,50.4090004,414120000.00,50.39806366
NVDA,21-11-2023,50.12599945,50.51699829,49.22200012,49.94400024,565747000.00,49.9331665
NVDA,22-11-2023,49.85200119,50.33499908,47.68999863,48.7159996,899420000.00,48.70542908
NVDA,24-11-2023,48.47000122,48.92100143,47.74499893,47.77600098,294645000.00,47.76563644
NVDA,27-11-2023,47.79999924,48.52999878,47.65200043,48.24200058,395662000.00,48.23153305
NVDA,28-11-2023,48.23600006,48.32300186,47.47299957,47.82099915,401491000.00,47.81062317
NVDA,29-11-2023,48.37900162,48.76200104,47.86000061,48.13999939,382005000.00,48.12955856
NVDA,30-11-2023,48.02399826,48.11000061,46.42200089,46.77000046,526247000.00,46.75985336
NVDA,01-12-2023,46.52500153,47.20000076,46.18700027,46.76499939,369317000.00,46.75485229
NVDA,04-12-2023,46.07699966,46.07699966,45.00999832,45.50999832,437543000.00,45.50012207
NVDA,05-12-2023,45.4659996,46.59999847,45.27099991,46.56600189,371718000.00,46.55998993
NVDA,06-12-2023,47.21500015,47.38700104,45.41199875,45.50299835,380590000.00,45.49712372
NVDA,07-12-2023,45.70000076,46.62900162,45.60400009,46.59600067,350823000.00,46.58998871
NVDA,08-12-2023,46.59500122,47.74100113,46.54999924,47.50600052,359224000.00,47.4998703
